,tx_price,beds,baths,sqft,year_built,lot_size,property_type,exterior_walls,roof,basement,restaurants,groceries,nightlife,cafes,shopping,arts_entertainment,beauty_spas,active_life,median_age,married,college_grad,property_tax,insurance,median_school,num_schools,tx_year,cosin_simularity
398,255000.0,3,2,879.0,1950,9999,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,26,10,2,2,28,1,19,4,41.0,70.0,61.0,327.0,99.0,4.0,3.0,2009,0.9992306694402882
1230,620000.0,4,3,1901.0,1946,23958,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,66,6,7,12,88,5,35,25,39.0,85.0,55.0,573.0,174.0,8.0,3.0,2007,0.9992218923444958
1406,382000.0,4,3,3440.0,1976,14810,Single-Family,Siding (Alum/Vinyl),Asphalt,1.0,35,7,1,5,66,2,31,23,52.0,71.0,86.0,653.0,217.0,4.0,3.0,1995,0.9992178370892713
1265,560000.0,4,3,2298.0,1994,21780,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,12,2,0,1,5,0,8,2,44.0,81.0,64.0,520.0,158.0,5.5,2.0,2008,0.9992157685833628
1846,660743.0,5,4,6662.0,1999,25264,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,8,2,0,2,12,0,5,6,44.0,89.0,87.0,1065.0,324.0,10.0,3.0,1999,0.9992106742955582
1252,558000.0,4,3,2130.0,1976,21780,Single-Family,Siding (Alum/Vinyl),Asphalt,1.0,0,0,0,0,0,0,0,1,47.0,93.0,81.0,466.0,142.0,9.0,3.0,2004,0.9992105204524988
1030,500000.0,4,2,1746.0,1964,19602,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,3,1,1,1,5,0,0,6,45.0,83.0,75.0,553.0,168.0,8.0,3.0,2015,0.9992082246531617
1870,535000.0,5,5,6438.0,1949,20473,Single-Family,"Rock, Stone",Composition Shingle,1.0,57,7,4,9,88,9,82,26,33.0,74.0,80.0,1106.0,337.0,9.0,3.0,2012,0.9992010290006591
1313,565000.0,4,3,2560.0,1960,22215,Single-Family,Brick,Composition Shingle,1.0,105,14,6,14,87,2,26,14,39.0,73.0,69.0,655.0,200.0,4.0,3.0,2008,0.9991980699990601
534,272500.0,3,2,1582.0,1958,10890,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,0,1,1,0,3,0,1,1,45.0,80.0,80.0,438.0,133.0,6.0,3.0,2002,0.9991957071970831
1455,336500.0,4,3,4181.0,1989,13068,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,0,0,0,0,0,0,0,1,42.0,90.0,74.0,549.0,167.0,7.0,3.0,2000,0.9991939381533658
1247,361000.0,4,3,2100.0,1957,14374,Single-Family,Siding (Alum/Vinyl),Shake Shingle,1.0,3,1,0,0,3,2,1,1,45.0,80.0,80.0,586.0,178.0,6.0,3.0,2001,0.9991925754263685
1696,790000.0,5,3,4047.0,1986,30927,Single-Family,Brick,Composition Shingle,1.0,11,2,0,2,13,1,5,3,37.0,100.0,82.0,654.0,199.0,5.0,3.0,2015,0.9991921445753548
1362,308515.0,4,3,3005.0,1993,12196,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,89,22,18,18,92,4,35,15,35.0,63.0,45.0,610.0,186.0,3.0,3.0,1993,0.9991909488484016
1070,414000.0,4,2,2112.0,1999,16552,Single-Family,Combination,Composition Shingle,1.0,12,2,0,0,11,2,1,5,32.0,88.0,45.0,348.0,98.0,5.0,3.0,2004,0.9991831900512106
1859,350000.0,5,5,5000.0,1952,13503,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,22,0,4,3,19,2,14,21,37.0,90.0,74.0,963.0,293.0,10.0,3.0,2003,0.9991815415371654
1539,507500.0,4,4,4515.0,1995,20037,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,0,0,0,0,0,0,0,2,45.0,84.0,81.0,901.0,275.0,9.0,3.0,1998,0.999179627042813
1605,500000.0,5,3,1506.0,1963,20037,Single-Family,Brick,Composition Shingle,1.0,32,9,2,1,23,2,22,7,34.0,76.0,43.0,450.0,137.0,3.0,3.0,2004,0.9991738272797477
1634,336500.0,5,3,2700.0,1980,13503,Single-Family,Brick,Composition Shingle,1.0,28,2,4,3,21,5,25,14,43.0,94.0,77.0,762.0,232.0,10.0,3.0,1994,0.999173759901729
1410,317340.0,4,3,3466.0,2000,12632,Single-Family,Metal,Composition Shingle,1.0,3,2,0,0,2,0,3,1,33.0,58.0,44.0,553.0,168.0,6.0,2.0,2000,0.9991707514040711
1057,235000.0,4,2,1992.0,1975,9504,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,7,2,0,1,8,0,9,5,41.0,78.0,62.0,594.0,181.0,9.0,3.0,1996,0.9991669453965166
1026,260000.0,4,2,1719.0,1955,10585,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,23,6,1,0,18,1,13,5,40.0,76.0,54.0,352.0,107.0,3.0,3.0,2002,0.9991642458300032
1077,450000.0,4,2,2196.0,1966,18295,Single-Family,Brick,Composition Shingle,1.0,20,5,2,1,16,0,11,12,41.0,65.0,65.0,450.0,137.0,8.0,3.0,2012,0.9991529945229266
1874,649000.0,5,5,7034.0,2006,25700,Single-Family,Wood,Composition Shingle,1.0,1,0,0,0,2,0,0,4,42.0,87.0,92.0,1146.0,349.0,10.0,3.0,2005,0.9991527755795228
1746,590000.0,5,4,2743.0,1948,23958,Single-Family,Brick,Composition Shingle,1.0,10,1,0,0,2,0,2,7,48.0,74.0,76.0,564.0,172.0,3.0,3.0,2012,0.9991447406325988
1588,261105.0,5,2,2082.0,1964,10733,Single-Family,Brick,Composition Shingle,1.0,4,2,1,0,10,2,3,3,42.0,90.0,88.0,606.0,184.0,6.0,3.0,1999,0.9991414100326139
1770,300000.0,5,4,3959.0,1974,12196,Single-Family,Metal,Composition Shingle,1.0,38,2,1,4,33,4,18,23,43.0,61.0,86.0,614.0,187.0,6.0,3.0,2012,0.9991177820895386
1155,249950.0,4,3,1176.0,1962,10497,Single-Family,Brick,Composition Shingle,1.0,67,6,4,9,88,4,33,26,42.0,74.0,67.0,500.0,152.0,9.0,3.0,2000,0.999116572404437
1200,675000.0,4,3,1593.0,1956,28314,Single-Family,Brick,Composition Shingle,1.0,1,0,0,0,2,0,1,4,51.0,81.0,81.0,573.0,175.0,4.0,3.0,2005,0.9990857602677866
443,275000.0,3,2,1276.0,1955,11761,Single-Family,Brick,Composition Shingle,1.0,20,4,1,1,13,1,5,10,41.0,66.0,40.0,340.0,103.0,6.0,3.0,2010,0.9990825647828716
1586,245000.0,5,2,1976.0,1955,10428,Single-Family,Brick,Composition Shingle,1.0,30,5,2,5,21,1,11,6,44.0,79.0,47.0,389.0,118.0,4.0,3.0,2009,0.9990820206478497
1396,765000.0,4,3,3308.0,1978,32234,Single-Family,Metal,Asphalt,1.0,0,1,0,0,0,0,0,0,49.0,91.0,83.0,634.0,193.0,8.0,1.0,2006,0.9990732370865785
1076,253000.0,4,2,2158.0,1980,10890,Single-Family,Metal,Composition Shingle,1.0,0,0,0,0,0,0,0,1,40.0,91.0,71.0,491.0,149.0,9.0,3.0,2000,0.9990583241649303
1159,205000.0,4,3,1249.0,1977,8894,Single-Family,Metal,Composition Shingle,1.0,135,12,7,12,79,9,84,39,37.0,69.0,48.0,389.0,118.0,5.0,3.0,2000,0.9990544273544599
1239,465000.0,4,3,2020.0,1965,20037,Single-Family,Brick,Composition Shingle,1.0,33,11,2,1,27,2,24,7,34.0,76.0,43.0,430.0,131.0,3.0,3.0,2013,0.9990508698918772
1533,310000.0,4,4,4414.0,1988,13068,Single-Family,Metal,Asphalt,1.0,2,0,0,0,5,0,0,4,44.0,94.0,66.0,614.0,187.0,7.0,3.0,1997,0.9990436834801991
1581,525000.0,5,1,6088.0,1929,22215,Single-Family,Brick,Composition Shingle,1.0,137,12,31,26,186,16,73,46,48.0,54.0,89.0,1332.0,462.0,6.0,3.0,1996,0.9990419656816608
1676,575000.0,5,3,3668.0,1976,24829,Single-Family,Wood,Composition Shingle,1.0,2,0,1,1,4,0,10,6,43.0,91.0,86.0,614.0,187.0,10.0,3.0,2002,0.9990340883980398
1126,645000.0,4,2,3000.0,1925,27878,Single-Family,Siding (Alum/Vinyl),Asbestos,1.0,17,4,0,1,13,2,7,12,43.0,73.0,61.0,491.0,149.0,9.0,1.0,2005,0.9990319073586806
1843,279875.0,5,4,6468.0,1952,10890,Single-Family,Brick veneer,Composition Shingle,1.0,0,0,0,0,2,4,0,15,22.0,77.0,83.0,1509.0,523.0,9.0,3.0,1995,0.9990289547180207
583,529600.0,3,2,1770.0,1958,23086,Single-Family,Brick,Composition Shingle,1.0,14,6,1,1,13,0,17,5,50.0,89.0,60.0,392.0,119.0,3.0,3.0,2005,0.9990247419440103
1374,218250.0,4,3,3082.0,1998,9400,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,12,2,0,0,6,2,8,7,34.0,88.0,36.0,398.0,113.0,8.0,2.0,1998,0.9990121912079343
1855,460000.0,5,5,4313.0,1964,20037,Single-Family,Brick,Composition Shingle,1.0,6,1,0,1,8,1,7,6,46.0,83.0,87.0,1127.0,343.0,10.0,3.0,1999,0.9990106471151877
1810,690550.0,5,4,5000.0,1987,30056,Single-Family,Brick,Wood Shake/ Shingles,1.0,1,0,0,0,1,0,0,0,42.0,89.0,83.0,979.0,298.0,9.0,3.0,2000,0.9990093749261617
1100,375000.0,4,2,2472.0,1954,16552,Single-Family,Brick,Composition Shingle,1.0,50,15,9,5,61,1,10,11,29.0,55.0,28.0,475.0,144.0,3.0,3.0,2008,0.9990081145182279
1541,575000.0,4,4,4630.0,1981,25264,Single-Family,Siding (Alum/Vinyl),Asphalt,1.0,15,1,1,1,24,1,9,4,45.0,89.0,61.0,672.0,204.0,7.0,1.0,2002,0.9989943482064296
359,200000.0,3,1,876.0,1950,9047,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,24,6,0,5,24,4,17,22,40.0,85.0,25.0,286.0,87.0,5.0,3.0,2015,0.9989763412898985
1650,225000.0,5,3,3110.0,1999,9949,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,0,0,1,0,0,0,1,1,32.0,91.0,65.0,446.0,136.0,8.0,3.0,1999,0.998965398321826
1051,232200.0,4,2,1918.0,1965,10511,Single-Family,Brick,Composition Shingle,1.0,38,4,0,5,43,5,23,13,44.0,100.0,72.0,471.0,143.0,8.0,3.0,1996,0.9989628287928927
1345,337000.0,4,3,2900.0,1980,15245,Single-Family,Brick,Composition Shingle,1.0,0,0,0,0,1,0,0,2,37.0,85.0,72.0,532.0,162.0,6.0,3.0,2001,0.998953899215361
1282,250000.0,4,3,2411.0,1983,11325,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,3,0,0,1,4,0,5,4,44.0,96.0,77.0,561.0,171.0,9.0,3.0,1997,0.9989520967958685
577,342500.0,3,2,1729.0,1962,15681,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,67,13,4,5,55,2,49,22,34.0,71.0,55.0,319.0,97.0,5.0,3.0,2010,0.9989421344123945
969,215000.0,4,2,800.0,1970,10001,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,0,0,0,0,2,0,1,4,36.0,69.0,51.0,237.0,67.0,6.0,3.0,2014,0.9989193784203629
1340,293000.0,4,3,2801.0,1981,13503,Single-Family,Metal,Composition Shingle,1.0,18,4,0,3,15,0,18,6,45.0,84.0,81.0,646.0,197.0,9.0,3.0,1993,0.9989134410848708
1450,289000.0,4,3,4128.0,1996,13068,Single-Family,Metal,Composition Shingle,1.0,9,1,0,2,4,0,5,6,44.0,94.0,66.0,598.0,182.0,7.0,3.0,1996,0.998911812832224
1217,390000.0,4,3,1768.0,1961,18295,Single-Family,Wood,Composition Shingle,1.0,78,8,6,9,97,4,39,33,42.0,74.0,67.0,482.0,147.0,9.0,3.0,2011,0.9988861714545524
1398,326500.0,4,3,3340.0,1996,15245,Single-Family,Metal,Composition Shingle,1.0,34,2,5,5,39,0,11,7,38.0,95.0,64.0,635.0,193.0,7.0,3.0,1996,0.9988779281378015
1675,568000.0,5,3,3645.0,1978,26571,Single-Family,Metal,Composition Shingle,1.0,10,2,2,3,21,2,15,7,43.0,91.0,86.0,676.0,206.0,10.0,3.0,2003,0.9988730743505796
1760,498900.0,5,4,3366.0,1936,23522,Single-Family,Metal,Composition Shingle,1.0,91,5,11,16,165,4,68,21,41.0,88.0,81.0,729.0,222.0,8.0,3.0,2010,0.9988594089645549
1274,420000.0,4,3,2362.0,1977,20037,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,16,2,1,3,16,0,7,13,41.0,73.0,60.0,430.0,131.0,5.0,3.0,2011,0.9988435697076129
1537,579480.0,4,4,4484.0,2005,27442,Single-Family,Combination,Composition Shingle,1.0,0,0,0,0,1,1,1,2,36.0,69.0,51.0,438.0,124.0,6.0,3.0,2005,0.998840218270224
394,200000.0,3,1,2175.0,1940,9500,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,70,8,9,7,82,5,48,37,36.0,81.0,80.0,771.0,224.0,9.0,3.0,1995,0.9988380879990199
1761,502000.0,5,4,3380.0,1979,23958,Single-Family,Brick,Shake Shingle,1.0,0,0,0,0,0,0,0,4,49.0,85.0,87.0,1053.0,321.0,10.0,3.0,1995,0.9988314337379834
1751,265000.0,5,4,3060.0,1981,12632,Single-Family,Wood,Composition Shingle,1.0,10,4,0,2,15,1,17,8,42.0,92.0,74.0,524.0,159.0,8.0,3.0,1997,0.9988274516973228
1014,219900.0,4,2,1590.0,1973,10698,Single-Family,Brick,Other,1.0,0,0,0,0,5,0,0,3,38.0,83.0,67.0,471.0,143.0,9.0,1.0,1998,0.9988092065186736
1559,575000.0,4,4,5920.0,1998,27442,Single-Family,Metal,Composition Shingle,1.0,5,1,2,2,5,0,15,12,44.0,76.0,78.0,1015.0,309.0,7.0,3.0,1998,0.9988074354713006
1071,215000.0,4,2,2125.0,1966,10567,Single-Family,Brick,Composition Shingle,1.0,12,4,2,1,15,1,8,7,31.0,77.0,54.0,491.0,149.0,8.0,3.0,1999,0.9987701130549553
370,325000.0,3,1,1211.0,1954,16117,Single-Family,Brick,Composition Shingle,1.0,97,15,12,6,118,3,52,13,30.0,88.0,40.0,336.0,102.0,3.0,3.0,2011,0.9987648188162855
1105,205000.0,4,2,2559.0,1980,10044,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,36,11,3,5,37,0,21,6,38.0,63.0,46.0,397.0,121.0,6.0,3.0,2000,0.9987565497863619
1822,751677.0,5,4,5260.0,1999,37026,Single-Family,Brick,Composition Shingle,1.0,0,0,0,0,2,0,0,3,42.0,87.0,92.0,1024.0,312.0,10.0,3.0,1999,0.9987425354312384
470,440000.0,3,2,1352.0,1974,22215,Single-Family,Metal,Composition Shingle,1.0,1,0,0,0,0,0,0,3,46.0,81.0,53.0,409.0,124.0,5.5,2.0,2011,0.9987088854179811
1082,281990.0,4,2,2294.0,2000,14374,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,12,2,0,0,8,0,8,7,28.0,90.0,62.0,374.0,106.0,8.0,2.0,2002,0.9986872599847493
1372,300000.0,4,3,3061.0,1974,15245,Single-Family,Metal,Composition Shingle,1.0,26,4,0,5,38,6,14,15,31.0,62.0,53.0,573.0,174.0,9.0,3.0,1999,0.998680375298453
1253,730000.0,4,3,2134.0,1977,37026,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,5,1,2,2,5,0,15,8,43.0,91.0,86.0,610.0,186.0,10.0,3.0,2007,0.998678339466962
1611,200000.0,5,3,1792.0,1978,10275,Single-Family,Siding (Alum/Vinyl),Asphalt,1.0,24,4,2,2,17,4,20,12,41.0,81.0,48.0,410.0,99.0,4.0,3.0,2010,0.9986638169104672
1744,480000.0,5,4,2379.0,1981,24829,Single-Family,Metal,Composition Shingle,1.0,15,1,1,1,19,1,9,3,51.0,90.0,81.0,564.0,172.0,8.0,3.0,2012,0.9986407453730756
1465,390000.0,4,3,4355.0,1987,20037,Single-Family,Metal,Composition Shingle,1.0,1,0,0,0,0,0,0,0,47.0,92.0,84.0,737.0,224.0,9.0,3.0,1999,0.9986353882800078
526,325000.0,3,2,1548.0,1950,16988,Single-Family,Brick,Composition Shingle,1.0,44,7,1,2,40,2,24,13,34.0,59.0,63.0,433.0,132.0,8.0,3.0,2007,0.9986274109516889
1597,529000.0,5,2,3134.0,1979,27442,Single-Family,Brick,Composition Shingle,1.0,22,6,2,2,22,3,15,14,41.0,80.0,71.0,483.0,147.0,5.0,3.0,2011,0.9986270190941735
1132,250000.0,4,2,3069.0,1989,13068,Single-Family,Metal,Composition Shingle,1.0,64,6,7,4,27,2,50,14,30.0,91.0,45.0,483.0,147.0,5.0,3.0,1997,0.9985930454201276
1868,231000.0,5,5,6346.0,2011,10890,Single-Family,Siding (Alum/Vinyl),Asphalt,1.0,45,7,2,4,25,1,18,7,33.0,46.0,63.0,799.0,243.0,4.0,3.0,2010,0.9985905034027434
1501,594000.0,4,4,2861.0,1960,31363,Single-Family,Brick,Composition Shingle,1.0,25,5,1,4,19,2,15,10,42.0,55.0,72.0,696.0,212.0,7.0,3.0,2003,0.9985767307016084
1625,543000.0,5,3,2282.0,1976,28749,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,0,0,0,0,0,1,0,2,43.0,89.0,87.0,655.0,200.0,9.0,3.0,2003,0.9985734671549891
70,350100.0,1,1,900.0,1947,18730,Single-Family,Stucco,Composition Shingle,1.0,44,15,1,4,51,3,20,5,31.0,51.0,47.0,294.0,89.0,4.0,3.0,2006,0.9985614488674998
1667,710000.0,5,3,3421.0,1969,37897,Single-Family,Brick,Composition Shingle,1.0,16,4,0,2,16,2,7,4,39.0,79.0,73.0,724.0,221.0,4.0,3.0,2010,0.9985400785170369
1517,407000.0,4,4,3810.0,1954,21780,Single-Family,Brick,Composition Shingle,1.0,22,4,0,1,9,3,6,2,47.0,87.0,67.0,770.0,234.0,3.0,3.0,2013,0.9985349454766193
974,281000.0,4,2,1040.0,1975,15245,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,26,5,0,3,36,5,9,11,47.0,79.0,63.0,433.0,132.0,8.0,3.0,2001,0.9985279750880879
1701,326795.0,5,3,4167.0,1994,17424,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,6,1,0,0,3,0,3,0,44.0,94.0,78.0,713.0,217.0,7.5,2.0,1994,0.9985263451688517
1811,400000.0,5,4,5003.0,2013,21344,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,45,5,4,6,77,7,73,19,41.0,80.0,78.0,1217.0,371.0,9.0,3.0,2012,0.9985179529642861
1560,561875.0,4,4,5924.0,2002,30056,Single-Family,Combination,Asphalt,1.0,0,1,0,0,2,0,2,3,33.0,100.0,73.0,612.0,173.0,8.0,3.0,2002,0.9985161945378184
1248,448000.0,4,3,2100.0,1958,24393,Single-Family,Brick,Composition Shingle,1.0,28,11,1,4,34,1,18,3,41.0,70.0,61.0,409.0,125.0,4.0,3.0,2008,0.9984998368166966
1853,215000.0,5,5,4053.0,1961,11325,Single-Family,Siding (Alum/Vinyl),Shake Shingle,1.0,71,7,6,9,87,4,32,31,42.0,74.0,67.0,696.0,212.0,9.0,3.0,1999,0.9984887987979599
1584,207000.0,5,2,1850.0,1968,11325,Single-Family,Brick,Asphalt,1.0,1,0,0,0,3,0,3,5,38.0,86.0,73.0,425.0,129.0,9.0,3.0,1999,0.9984884237451295
1440,400000.0,4,3,3867.0,1964,21780,Single-Family,Brick,Composition Shingle,1.0,14,3,1,1,30,0,3,3,39.0,73.0,69.0,1061.0,323.0,3.0,3.0,1998,0.9984822416021073
1503,365000.0,4,4,3155.0,1966,20037,Single-Family,Brick,Composition Shingle,1.0,16,0,2,1,16,0,7,4,36.0,77.0,54.0,733.0,223.0,4.0,3.0,1998,0.9984686248834168
1594,223000.0,5,2,2644.0,1966,12196,Single-Family,Brick,Composition Shingle,1.0,21,5,2,1,17,1,13,9,41.0,80.0,82.0,504.0,153.0,8.0,3.0,1997,0.9984684700705161
865,300000.0,3,3,2163.0,1971,16552,Single-Family,Metal,Composition Shingle,1.0,2,0,0,0,5,0,0,5,48.0,88.0,84.0,532.0,162.0,7.0,3.0,2002,0.9984673786736298
1593,230000.0,5,2,2400.0,1962,12632,Single-Family,Brick,Composition Shingle,1.0,1,0,0,0,2,0,1,1,47.0,81.0,79.0,508.0,154.0,6.0,3.0,1998,0.9984672202414956
1866,320000.0,5,5,5984.0,2015,16988,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,42,5,4,7,35,3,30,11,37.0,70.0,62.0,1057.0,322.0,5.0,3.0,2013,0.9984625299234341
1825,692353.0,5,4,5365.0,2002,37897,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,15,1,1,1,26,2,11,9,48.0,91.0,81.0,881.0,268.0,7.0,1.0,2002,0.9984585132698148
1779,350300.0,5,4,4194.0,2000,19166,Single-Family,Combination,Shake Shingle,1.0,0,0,0,0,0,2,1,2,29.0,88.0,73.0,502.0,142.0,8.0,2.0,2001,0.9984568761710156
1281,260000.0,4,3,2408.0,1982,14374,Single-Family,Wood,Composition Shingle,1.0,57,14,16,16,44,4,30,11,52.0,65.0,82.0,591.0,196.0,3.0,3.0,1998,0.9984538416342156
1813,500369.0,5,4,5024.0,1995,27442,Single-Family,Brick,Composition Shingle,1.0,4,0,0,2,3,0,0,3,44.0,88.0,88.0,914.0,278.0,7.0,3.0,1995,0.9984509026183895
1174,329000.0,4,3,1370.0,1958,18295,Single-Family,Brick,Composition Shingle,1.0,42,3,2,6,55,2,59,22,43.0,79.0,81.0,712.0,217.0,9.0,3.0,1999,0.9984479692758975
971,400000.0,4,2,954.0,1959,22215,Single-Family,Brick,Asbestos,1.0,9,2,1,1,16,1,3,5,40.0,73.0,44.0,400.0,122.0,4.0,3.0,2013,0.9984457759794916
699,425000.0,3,2,3194.0,1900,23522,Single-Family,Wood,Slate,1.0,30,2,1,1,6,0,8,7,36.0,61.0,61.0,963.0,293.0,8.0,3.0,2001,0.9984427325902063
1589,395000.0,5,2,2120.0,1960,22215,Single-Family,Brick,Composition Shingle,1.0,3,0,0,0,5,0,1,6,42.0,87.0,92.0,491.0,149.0,10.0,3.0,2009,0.9984046811267322
527,245000.0,3,2,1550.0,1936,13939,Single-Family,Combination,Composition Shingle,1.0,132,16,16,17,109,6,60,37,48.0,60.0,77.0,635.0,184.0,9.0,3.0,1999,0.9983782142631026
448,275000.0,3,2,1296.0,1963,15681,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,19,10,1,1,20,0,23,5,31.0,79.0,30.0,269.0,82.0,3.0,3.0,2009,0.9983741053541306
1697,392500.0,5,3,4081.0,1960,22215,Single-Family,Brick,Composition Shingle,1.0,0,0,0,0,2,0,0,1,48.0,90.0,83.0,815.0,248.0,10.0,3.0,2001,0.998359987132978
1632,275000.0,5,3,2637.0,1968,15681,Single-Family,Brick,Shake Shingle,1.0,11,2,0,1,13,0,15,5,45.0,84.0,81.0,644.0,196.0,9.0,3.0,1993,0.9983532078845315
1862,720000.0,5,5,5368.0,1993,40946,Single-Family,Brick,Composition Shingle,1.0,4,1,2,2,4,0,15,6,48.0,90.0,83.0,1024.0,312.0,10.0,3.0,1996,0.9983398341993062
1204,212000.0,4,3,1671.0,1965,12196,Single-Family,Brick,Composition Shingle,1.0,21,5,2,1,17,1,13,8,44.0,77.0,56.0,474.0,144.0,9.0,3.0,1997,0.9983367829231127
1680,215351.0,5,3,3774.0,1994,12196,Single-Family,Siding (Alum/Vinyl),Asphalt,1.0,3,0,0,0,4,1,2,6,35.0,78.0,53.0,461.0,112.0,4.0,3.0,1994,0.9982953149625352
1046,502250.0,4,2,1882.0,1979,29185,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,0,0,0,0,0,0,0,5,49.0,91.0,83.0,532.0,162.0,8.0,1.0,2004,0.9982915689017416
1172,569500.0,4,3,1364.0,1958,33105,Single-Family,Brick,Composition Shingle,1.0,10,5,1,0,12,0,15,4,50.0,89.0,60.0,430.0,131.0,3.0,3.0,2005,0.9982853266342231
1310,252000.0,4,3,2550.0,1986,14810,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,3,0,0,1,6,0,5,4,48.0,86.0,75.0,573.0,174.0,9.0,2.0,1998,0.9982508958497485
1791,680000.0,5,4,4424.0,1968,40075,Single-Family,Brick,Composition Shingle,1.0,1,0,0,1,0,0,0,4,51.0,94.0,85.0,1065.0,324.0,9.0,3.0,2015,0.9982264387179497
964,345000.0,4,1,2912.0,1988,20473,Single-Family,Wood,Composition Shingle,1.0,2,0,0,1,2,0,2,1,53.0,93.0,93.0,818.0,249.0,10.0,3.0,1993,0.9982187842871337
458,320000.0,3,2,1331.0,1969,19166,Single-Family,Brick,Asphalt,1.0,73,13,3,6,57,2,51,22,34.0,71.0,55.0,344.0,104.0,5.0,3.0,2015,0.9982036468955519
1436,210000.0,4,3,3813.0,1977,12196,Single-Family,Siding (Alum/Vinyl),Asphalt,1.0,11,6,0,3,12,0,3,6,37.0,85.0,72.0,491.0,150.0,3.0,3.0,1996,0.998203254126344
1166,225000.0,4,3,1350.0,1960,13503,Single-Family,Brick,Composition Shingle,1.0,23,0,4,2,18,2,18,10,49.0,75.0,57.0,471.0,143.0,3.5,2.0,1994,0.9981991610580021
1647,486460.0,5,3,3060.0,1962,29185,Single-Family,Brick,Composition Shingle,1.0,21,1,4,1,12,1,9,9,42.0,80.0,63.0,450.0,137.0,6.0,2.0,2009,0.9981769821624353
1512,545500.0,4,4,3605.0,1950,33541,Single-Family,Block,Composition Shingle,1.0,18,4,0,3,15,0,18,7,45.0,84.0,81.0,1135.0,346.0,8.0,3.0,2002,0.9980805368119566
1763,680000.0,5,4,3525.0,1976,41817,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,20,1,1,6,107,3,17,3,35.0,69.0,80.0,655.0,199.0,9.0,3.0,2011,0.9980770086772079
706,619000.0,3,3,1137.0,1977,38332,Single-Family,Metal,Composition Shingle,1.0,1,0,0,0,2,0,0,5,42.0,87.0,92.0,573.0,174.0,10.0,3.0,2014,0.9980553882078295
1614,231840.0,5,3,1877.0,1955,14810,Single-Family,Brick,Composition Shingle,1.0,0,0,0,0,4,0,0,8,48.0,74.0,76.0,512.0,156.0,3.0,3.0,2011,0.9979524217135369
1784,350000.0,5,4,4252.0,2010,22215,Single-Family,Other,Composition Shingle,1.0,47,7,2,5,25,1,17,7,33.0,46.0,63.0,739.0,225.0,4.0,3.0,2003,0.9979402270586573
1826,655600.0,5,4,5370.0,1988,41817,Single-Family,Brick,Asphalt,1.0,0,0,0,0,0,1,0,0,47.0,93.0,81.0,1049.0,319.0,9.0,3.0,2012,0.9979247592872448
970,290000.0,4,2,876.0,1940,18730,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,22,5,2,2,30,1,19,8,39.0,56.0,19.0,471.0,143.0,4.0,3.0,2011,0.9979163655874508
1566,630000.0,4,5,2720.0,1980,40510,Single-Family,Brick,Composition Shingle,1.0,2,0,0,0,12,0,0,4,47.0,89.0,66.0,540.0,164.0,7.0,3.0,2004,0.997905601689166
1269,250000.0,4,3,2335.0,1964,16552,Single-Family,Siding (Alum/Vinyl),Asphalt,1.0,68,13,10,6,72,9,43,17,47.0,79.0,38.0,384.0,93.0,4.0,3.0,2015,0.9977950962005485
596,262000.0,3,2,1828.0,1985,17424,Single-Family,Siding (Alum/Vinyl),Asphalt,1.0,2,0,0,0,9,2,2,10,41.0,89.0,61.0,343.0,83.0,4.0,3.0,2011,0.9977867626008199
